16	0.068894	0.0815975	0.09802074999999999
33	0.068045	0.077054	0.088446
70	0.068087	0.07433000000000001	0.08294251999999998
72	0.067711	0.072969	0.07742059999999999
165	0.0678836	0.0706666	0.07330356
7	0.06994339999999999	0.0925794	0.12254423999999982
29	0.0682928	0.0773526	0.08883245000000001
8	0.069567	0.0905867	0.11778133999999998
32	0.0682494	0.077448	0.08903895999999997
6	0.0698102	0.09540630000000003	0.12879502
13	0.0685986	0.0843055	0.10429068000000001
9	0.06960039999999999	0.088447	0.11572356000000007
31	0.0686462	0.0771068	0.08782972
21	0.06857859999999999	0.0801854	0.09338261999999997
11	0.069572	0.08624	0.1091055
10	0.06946379999999999	0.0870952	0.11121346999999997
560	0.0656644	0.0672286	0.06865694
3	0.071429	0.118421	0.18102713999999998
12	0.069326	0.085152	0.10607220000000002
4	0.071686	0.106689	0.1581387999999998
20	0.0688316	0.08029739999999999	0.09206461000000005
67	0.067953	0.072856	0.0777224
35	0.0681572	0.0766174	0.08740348999999997
17	0.0687006	0.08147440000000002	0.0984854800000001
22	0.068729	0.079567	0.0930365
59	0.06814179999999999	0.0736864	0.07956897
154	0.0676238	0.071136	0.07505581
45	0.06809559999999999	0.0753171	0.08255435
143	0.0675826	0.0709784	0.07654164
47	0.0679492	0.0745522	0.08346825999999996
38	0.06879679999999999	0.0759194	0.08334311999999998
14	0.0691266	0.08319620000000001	0.10077293
56	0.068108	0.07445750000000001	0.08159490000000001
137	0.0670268	0.0711748	0.07699052
34	0.0681362	0.0769885	0.08774174
19	0.06909459999999999	0.0807207	0.09687910000000001
46	0.068418	0.0756192	0.08508352000000001
76	0.06804840000000001	0.0727672	0.08028489999999999
28	0.0683454	0.0775054	0.08820508
123	0.0673334	0.0714834	0.07423673
18	0.068964	0.08066170000000002	0.09635031
50	0.06876	0.074658	0.08259219999999999
37	0.0685602	0.0761052	0.08384544000000001
5	0.0708784	0.10001360000000002	0.14364723999999998
25	0.068055	0.07799220000000001	0.08987119999999998
26	0.06847299999999999	0.0786364	0.08919738000000003
39	0.068293	0.075531	0.08537
75	0.06759219999999999	0.0733198	0.07686356
85	0.0677834	0.0728796	0.07812471999999998
36	0.0686292	0.0763275	0.08725667999999999
140	0.0682374	0.0717926	0.07562324
65	0.0681254	0.07395310000000001	0.08027787
55	0.068669	0.0742403	0.08364191
196	0.0675212	0.0712638	0.07326695999999999
30	0.0686036	0.0773007	0.08815076000000001
57	0.0681834	0.0746508	0.08196859999999997
49	0.0677064	0.0744004	0.08200904
15	0.068553	0.08228	0.10114680000000001
97	0.0679746	0.0725474	0.07762148
54	0.0682054	0.0747672	0.08190872
73	0.0678922	0.0736686	0.07866487999999999
287	0.067124	0.0697072	0.07214218
163	0.06794839999999999	0.07116	0.07508328
95	0.0684082	0.0720202	0.07740324
52	0.0678254	0.0751291	0.08259264
42	0.067847	0.074791	0.08489515000000002
60	0.068448	0.074512	0.08174479999999999
24	0.0680152	0.07775950000000001	0.08935293000000001
74	0.067526	0.0737821	0.08084238
124	0.06757300000000001	0.0713332	0.07570486
40	0.06817	0.0756355	0.08413230000000001
150	0.0671578	0.0710356	0.07485604
119	0.06805	0.072125	0.0772234
139	0.0680118	0.0718836	0.07570969
44	0.068262	0.0747582	0.08377232
71	0.067212	0.073259	0.07916319999999999
27	0.067987	0.0772265	0.09186470000000001
48	0.0685274	0.0750717	0.08215854999999998
69	0.0691602	0.07407830000000001	0.07980806
100	0.067629	0.072125	0.07682159999999998
78	0.06828	0.073795	0.0784404
82	0.068222	0.073269	0.0792804
43	0.068184	0.0745811	0.08318901000000001
112	0.067411	0.0709034	0.07614743
169	0.067659	0.07096480000000001	0.07554583999999999
23	0.0684804	0.07897140000000001	0.09128724
132	0.0678586	0.07234220000000001	0.07610588
58	0.0681644	0.074249	0.08231729000000002
66	0.06776040000000001	0.07353979999999999	0.08087683
64	0.067976	0.073679	0.080754
113	0.0680698	0.0718622	0.07513275
51	0.06861500000000001	0.07428080000000001	0.08245025999999998
118	0.06809699999999999	0.071941	0.07581895000000001
253	0.0673442	0.07030299999999999	0.07318999999999999
79	0.06807400000000001	0.0738506	0.07944635
676	0.064535	0.0657484	0.06694344
127	0.067783	0.0713424	0.07633917999999999
98	0.0678414	0.0731572	0.07788490999999999
96	0.0674016	0.07257010000000001	0.07738175
89	0.0686146	0.073051	0.07846848
83	0.0684158	0.07342850000000001	0.07804749
234	0.0670952	0.0702094	0.07281987
117	0.06713279999999999	0.07128240000000001	0.0765092
115	0.067497	0.0713485	0.07559254
68	0.06774920000000001	0.07405350000000001	0.08088458
126	0.0675736	0.07155919999999999	0.0736009
251	0.0667348	0.0697048	0.07124874
2	0.066667	0.15	0.25
102	0.0684948	0.0730722	0.07777093999999998
63	0.069241	0.0752038	0.07897354
187	0.0675204	0.0705891	0.07415321999999999
122	0.068471	0.0723176	0.07554346
108	0.0675244	0.0726894	0.07570244
111	0.0679288	0.07213	0.07852164
135	0.06760139999999999	0.0714847	0.07805001
162	0.06738620000000001	0.0700354	0.07286978
94	0.067269	0.072248	0.0756128
168	0.0677086	0.0704312	0.0765499
174	0.0678682	0.07145660000000001	0.07365522
157	0.0680518	0.0715032	0.07642202000000001
91	0.067849	0.07233	0.07905159999999999
104	0.06710920000000001	0.0705936	0.07567721999999999
109	0.067928	0.07177	0.07515619999999999
114	0.0674424	0.0724663	0.07647425000000001
166	0.0679958	0.0712732	0.07359008
208	0.0670962	0.07026020000000001	0.07346494
53	0.0684896	0.07345700000000001	0.07986797
402	0.0665446	0.068719	0.0705863
84	0.06836819999999999	0.0729764	0.07936127999999999
86	0.0678798	0.0719456	0.07565654
164	0.06738759999999999	0.0706573	0.07412437
167	0.0675582	0.07084910000000001	0.07640089
62	0.0679836	0.0739484	0.08197776
176	0.067884	0.0715488	0.07497752
101	0.06809319999999999	0.07247920000000001	0.07896841999999998
195	0.0677252	0.0708241	0.07320522
93	0.0684286	0.0724654	0.07770843999999999
469	0.0665896	0.0689608	0.06989042
125	0.0674084	0.0718136	0.07479524
191	0.06781720000000001	0.0705668	0.0724718
261	0.067384	0.0705274	0.07297458
228	0.0680664	0.07101819999999999	0.07298388
186	0.0675502	0.07077760000000001	0.07481413999999999
170	0.06766879999999999	0.071392	0.07450144
77	0.0684786	0.07288839999999999	0.07708037999999999
1083	0.0584454	0.0593542	0.06041944
217	0.0675484	0.0697464	0.07241890000000001
146	0.06766180000000001	0.0716396	0.07534223999999999
41	0.0676662	0.07675520000000001	0.08720983999999996
80	0.067879	0.0729916	0.07717207
584	0.0655276	0.0670958	0.06893305999999999
252	0.0675974	0.07007340000000001	0.07208416
190	0.0677494	0.0709834	0.07367714
210	0.0674994	0.06992140000000001	0.07353863999999999
980	0.0605282	0.0613318	0.06186778
160	0.06780019999999999	0.0702572	0.07392968
103	0.0679414	0.0732786	0.07697608
120	0.0674106	0.07191800000000001	0.07680316000000001
260	0.06733460000000001	0.06943519999999999	0.07125545999999999
87	0.0686392	0.07266420000000001	0.07747346
368	0.06648620000000001	0.06945459999999999	0.07050632
202	0.0677728	0.07077259999999999	0.07469026
144	0.0688468	0.07256560000000001	0.07542658
279	0.0672352	0.07016660000000001	0.07249762
156	0.0677596	0.071643	0.075091
153	0.0681286	0.0718548	0.07576741999999999
61	0.0688746	0.07479580000000001	0.07950938
424	0.0667254	0.0687432	0.0714286
92	0.0688236	0.0727188	0.08011602
205	0.0677132	0.0700478	0.07428806
110	0.0680052	0.0729808	0.07660524
